frame_idx,track_id,x1,y1,x2,y2,confidence,Q_i,D_i,phi_i,theta_i,vq_score
1841,4483,235.76,5.31,280.15,143.84,0.8027,0.8027,6.2731,15.6458,0.0,0.5252
1841,4423,96.83,1.37,148.15,183.95,0.8657,0.4329,3.9197,14.1211,0.0,0.3466
1841,4501,148.19,8.05,190.99,140.82,0.7847,0.7847,6.2879,2.2395,0.0,0.5229
1842,4475,21.01,6.37,82.99,209.79,0.8975,0.8975,3.4326,27.3412,0.0,0.7525
1842,4483,234.53,5.08,279.43,143.97,0.876,0.876,6.2559,15.4595,0.0,0.5734
1842,4423,94.69,0.59,146.5,184.48,0.8701,0.435,3.9065,14.4809,0.0,0.3489
1842,4501,147.35,8.11,189.75,140.82,0.7793,0.7793,6.2889,2.4446,0.0,0.5193
1843,4475,21.95,6.41,83.25,209.74,0.8936,0.8936,3.4306,27.2507,0.0,0.7497
1843,4483,234.38,4.85,279.48,143.89,0.7456,0.3728,6.2624,15.45,0.0,0.244
1843,4423,93.56,0.3,145.69,184.88,0.8184,0.4092,3.8951,14.6789,0.0,0.3286
1843,4501,146.93,8.09,189.04,140.78,0.8228,0.8228,6.2931,2.5588,0.0,0.5483
1844,4475,23.17,6.43,83.77,209.99,0.8867,0.8867,3.4191,27.1437,0.0,0.7455
1844,4483,233.66,4.53,278.74,143.91,0.7769,0.3885,6.2562,15.3102,0.0,0.2544
1844,4423,92.73,0.11,144.92,184.47,0.8423,0.4212,3.9128,14.763,0.0,0.3372
1844,4501,146.44,8.18,188.21,140.67,0.8306,0.8306,6.3037,2.6956,0.0,0.5534
1845,4475,25.18,7.18,84.64,210.09,0.8818,0.8818,3.4086,26.9431,0.0,0.7431
1845,4483,232.54,4.41,277.5,143.55,0.8594,0.4297,6.2799,15.0843,0.0,0.2815
1845,4501,145.94,8.58,187.31,140.64,0.8384,0.8384,6.3072,2.8364,0.0,0.5586
1846,4475,26.83,7.1,85.16,209.37,0.8711,0.8711,3.4218,26.7308,0.0,0.733
1846,4483,232.58,4.32,277.75,143.65,0.8594,0.4297,6.2721,15.112,0.0,0.2815
1846,4501,145.63,8.73,186.76,140.63,0.8101,0.8101,6.3086,2.9226,0.0,0.5397
1846,4423,91.76,0.06,144.09,184.14,0.7886,0.3943,3.9281,14.8732,0.0,0.3148
1847,4475,28.03,7.43,85.34,209.48,0.8735,0.8735,3.4151,26.639,0.0,0.736
1847,4483,233.3,3.98,278.68,143.75,0.8306,0.4153,6.2686,15.2701,0.0,0.272
1847,4501,145.25,9.49,186.29,140.77,0.8296,0.8296,6.2965,3.0009,0.0,0.5527
1847,4423,92.77,14.34,142.02,184.53,0.7568,0.7568,3.9156,14.9994,0.0,0.6054
1848,4475,30.7,7.84,86.55,209.51,0.8604,0.8604,3.4039,26.3593,0.0,0.7269
1848,4483,233.37,3.86,278.92,143.78,0.8452,0.4226,6.267,15.2998,0.0,0.2767
1848,4501,145.34,10.0,186.48,140.88,0.8394,0.8394,6.2865,2.9679,0.0,0.5592
1848,4423,92.94,19.7,141.25,184.29,0.5796,0.5796,3.9255,15.0229,0.0,0.4628
1849,4475,32.61,7.52,87.18,209.25,0.8506,0.8506,3.404,26.154,0.0,0.719
1849,4483,235.35,3.53,280.62,144.08,0.8755,0.4377,6.2528,15.6515,0.0,0.2864
1849,4501,144.98,10.19,186.24,140.92,0.8467,0.8467,6.2833,3.0264,0.0,0.5641
1849,4423,92.56,21.54,141.08,184.59,0.7051,0.7051,3.9154,15.0984,0.0,0.5639
1850,4475,33.84,7.87,87.13,209.06,0.8594,0.8594,3.406,26.0529,0.0,0.7265
1850,4483,234.46,3.3,279.04,142.99,0.834,0.417,6.3392,15.4168,0.0,0.273
1850,4501,144.93,10.02,186.46,141.08,0.7974,0.7974,6.2689,3.0026,0.0,0.5312
1850,4423,91.91,21.48,140.9,184.32,0.5962,0.5962,3.9268,15.1377,0.0,0.4759
1851,4475,35.66,7.53,87.55,207.5,0.8647,0.8647,3.4421,25.7652,0.0,0.7274
1851,4483,233.23,3.29,277.86,142.86,0.8667,0.4334,6.3431,15.1864,0.0,0.2839
1851,4501,144.98,9.65,187.24,141.98,0.8574,0.8574,6.1892,2.8868,0.0,0.5712
1851,4423,90.8,12.16,142.61,183.85,0.8691,0.8691,3.9432,15.0408,0.0,0.6919
1852,4475,38.2,6.93,89.76,208.12,0.8691,0.8691,3.4128,25.4657,0.0,0.7352
1852,4483,232.65,3.45,277.0,142.21,0.8813,0.4406,6.3961,15.0507,0.0,0.2887
1852,4501,145.2,9.46,188.1,142.41,0.8394,0.8394,6.1514,2.7653,0.0,0.5593
1852,4423,88.5,4.31,142.39,184.23,0.8394,0.4197,3.9336,15.2843,0.0,0.3345
1853,4475,39.93,6.89,91.1,207.71,0.8618,0.8618,3.416,25.2066,0.0,0.7292
1853,4483,232.24,3.58,276.71,142.58,0.8594,0.4297,6.3611,14.982,0.0,0.2816
1853,4501,145.37,9.34,189.1,143.13,0.8545,0.8545,6.0894,2.6318,0.0,0.5694
1853,4423,87.25,1.29,141.51,184.02,0.8638,0.4319,3.9453,15.4367,0.0,0.3435
1854,4475,42.16,6.6,94.0,208.31,0.8296,0.8296,3.3868,24.8792,0.0,0.7059
1854,4483,231.17,3.66,275.7,142.49,0.8843,0.4421,6.3628,14.7824,0.0,0.2899
1854,4501,145.1,9.59,189.46,143.67,0.8755,0.8755,6.0441,2.6174,0.0,0.5834
1854,4423,86.75,0.14,140.78,183.29,0.8535,0.4268,3.9748,15.4655,0.0,0.3377
1855,4475,45.42,6.68,98.67,208.54,0.8584,0.8584,3.3609,24.3169,0.0,0.7345
1855,4483,229.04,3.64,273.73,142.33,0.8931,0.4466,6.3647,14.388,0.0,0.293
1855,4501,144.72,9.78,189.55,143.96,0.8813,0.8813,6.0203,2.6463,0.0,0.5872
1855,4423,86.42,0.0,140.23,183.85,0.8584,0.4292,3.9555,15.5925,0.0,0.3406
1856,4475,48.78,6.52,103.79,208.81,0.8813,0.8813,3.3335,23.7198,0.0,0.7585
1856,4483,227.83,3.24,272.69,142.27,0.8735,0.4368,6.3634,14.1708,0.0,0.2867
1856,4501,144.58,10.12,189.87,144.34,0.8931,0.8931,5.9889,2.6287,0.0,0.5951
1856,4423,86.17,0.0,139.44,183.42,0.8647,0.4324,3.9736,15.6361,0.0,0.3421
1857,4475,53.69,6.65,110.99,209.47,0.8789,0.8789,3.2885,22.8995,0.0,0.7634
1857,4483,226.62,3.54,271.61,142.11,0.8853,0.4426,6.371,13.9499,0.0,0.2907
1857,4501,144.45,10.25,190.12,144.38,0.8901,0.8901,5.9856,2.6167,0.0,0.5931
1857,4423,86.3,0.0,139.06,183.72,0.8667,0.4334,3.9628,15.6857,0.0,0.3435
1858,4475,56.61,8.0,116.59,212.5,0.9106,0.9106,3.1933,22.5935,37.2044,0.7414
1858,4483,227.26,3.63,272.04,142.01,0.8677,0.4339,6.383,14.0541,0.0,0.2849
1858,4501,144.28,10.3,190.29,144.48,0.8862,0.8862,5.9774,2.6174,0.0,0.5905
1858,4423,88.12,0.0,139.59,182.73,0.8618,0.4309,3.9957,15.3963,0.0,0.3398
1859,4475,58.74,9.44,121.74,215.87,0.8101,0.8101,3.097,22.4461,35.2039,0.6758
1859,4483,226.81,3.27,271.27,141.89,0.8306,0.4153,6.3902,13.9366,0.0,0.2728
1859,4501,144.08,10.12,190.35,144.33,0.8921,0.8921,5.9897,2.6307,0.0,0.5944
1859,4423,89.61,0.0,139.12,178.83,0.8306,0.4153,4.1469,14.9465,157.3196,0.181
1860,4475,60.89,11.46,126.8,218.6,0.8818,0.8818,3.0199,22.2659,0.0,0.7988
1860,4483,227.99,3.55,270.6,137.38,0.8101,0.4051,6.8205,14.0409,166.0032,0.131
1860,4501,143.89,9.4,190.68,144.73,0.8931,0.8931,5.9571,2.6198,0.0,0.5951
1860,4423,90.9,0.0,138.91,176.61,0.8486,0.4243,4.2368,14.6584,0.0,0.3214
1861,4475,61.91,13.23,129.7,220.26,0.8237,0.8237,2.9754,22.2012,0.0,0.7511
1861,4483,229.46,3.43,271.28,136.95,0.7642,0.3821,6.8709,14.2561,0.0,0.2508
1861,4501,144.2,10.15,190.98,144.78,0.8779,0.8779,5.9527,2.5579,0.0,0.585
1861,4423,91.4,0.0,138.18,175.25,0.834,0.417,4.2954,14.5629,0.0,0.3127
1862,4475,62.23,13.33,132.77,223.82,0.6934,0.6934,2.8923,22.4119,0.0,0.6397
1862,4483,228.58,3.38,270.17,139.76,0.3621,0.181,6.5882,14.0204,14.9625,0.1169
1862,4501,144.23,9.97,191.19,144.6,0.8813,0.8813,5.9672,2.5312,0.0,0.5872
1862,4423,91.1,0.0,137.75,177.2,0.5234,0.2617,4.2139,14.792,0.0,0.199
1863,4475,62.29,9.94,135.71,225.41,0.8608,0.8608,2.8538,22.4204,0.0,0.7985
1863,4483,230.54,3.46,270.27,138.36,0.7456,0.3728,6.7296,14.2384,163.4712,0.1204
1863,4501,144.01,9.81,191.12,144.34,0.8882,0.8882,5.9886,2.5589,0.0,0.5918
1863,4423,94.01,0.0,138.85,174.7,0.54,0.27,4.313,14.2315,151.8869,0.112
1864,4475,62.75,10.29,137.86,226.33,0.8413,0.8413,2.8305,22.3751,0.0,0.7831
1864,4483,231.89,3.63,270.12,137.65,0.7031,0.3515,6.8039,14.3655,0.0,0.2307
1864,4501,144.04,10.0,191.21,144.15,0.8794,0.8794,6.0041,2.5458,0.0,0.586
1865,4475,63.36,12.35,139.37,227.28,0.895,0.895,2.8076,22.3671,0.0,0.8358
1865,4483,232.31,3.74,269.79,138.43,0.7656,0.3828,6.7267,14.3616,0.0,0.2512
1865,4501,144.0,10.37,191.26,144.26,0.8779,0.8779,5.995,2.5452,0.0,0.585
1866,4475,65.59,12.67,142.27,227.87,0.8994,0.8994,2.7874,22.1362,0.0,0.8428
1866,4483,230.63,4.06,268.17,140.26,0.7769,0.3885,6.5413,14.0197,18.1068,0.2487
1866,4501,143.71,10.51,191.18,144.67,0.8906,0.8906,5.9618,2.5863,0.0,0.5934
1867,4475,66.73,10.83,144.21,227.77,0.8818,0.8818,2.7845,21.941,0.0,0.8271
1867,4483,233.56,4.18,269.75,138.37,0.8062,0.4031,6.7363,14.479,160.2685,0.1301
1867,4501,143.55,10.45,191.2,144.63,0.8794,0.8794,5.9651,2.6002,0.0,0.586
1868,4475,69.03,9.94,146.53,228.06,0.8608,0.8608,2.7715,21.71,0.0,0.8093
1868,4483,235.31,4.36,270.69,137.74,0.7271,0.3635,6.8074,14.7473,0.0,0.2384
1868,4501,143.52,10.42,191.35,144.62,0.8818,0.8818,5.9659,2.5878,0.0,0.5876
1868,4509,88.03,0.04,118.74,43.72,0.626,0.313,10.0,90.0,0.0,0.0
1869,4475,72.24,8.49,149.16,228.04,0.8853,0.8853,2.7631,21.3724,0.0,0.8339
1869,4483,234.25,4.59,270.14,139.47,0.811,0.4055,6.6329,14.5679,15.279,0.2612
1869,4501,143.39,10.43,191.35,144.52,0.877,0.877,5.9741,2.6002,0.0,0.5844
1869,4509,87.04,0.09,119.26,45.97,0.4148,0.2074,10.0,90.0,0.0,0.0
1870,4475,74.74,7.76,150.56,227.36,0.8892,0.8892,2.7709,21.0576,0.0,0.8373
1870,4483,233.75,4.75,270.21,140.68,0.8506,0.4253,6.5177,14.5138,14.6889,0.2744
1870,4501,143.32,10.43,191.33,144.38,0.8594,0.8594,5.9855,2.6084,0.0,0.5726
1870,4509,86.08,0.08,120.06,48.52,0.4282,0.2141,10.0,90.0,0.0,0.0
1871,4475,76.16,6.75,151.75,229.56,0.8555,0.8555,2.7239,21.2219,0.0,0.8106
1871,4483,233.91,5.03,270.82,141.28,0.8584,0.8584,6.4649,14.5832,0.0,0.563
1871,4501,143.18,10.43,191.29,144.33,0.8682,0.8682,5.9897,2.6266,0.0,0.5785
1871,4509,84.19,0.08,121.3,53.25,0.3364,0.1682,10.0,90.0,0.0,0.0
1872,4475,78.2,6.28,153.88,234.42,0.8657,0.8657,2.6267,21.6979,0.0,0.8306
1872,4483,236.8,5.0,273.41,140.34,0.8169,0.8169,6.5687,15.1174,147.1053,0.2629
1872,4501,143.1,10.52,191.31,144.49,0.8701,0.8701,5.9767,2.6339,0.0,0.5798
1872,4509,81.99,0.03,123.09,59.47,0.6621,0.3311,10.0,90.0,0.0,0.0
1873,4475,80.71,5.93,156.84,242.1,0.8306,0.8306,2.4856,22.5603,35.3861,0.7567
1873,4483,236.54,5.03,274.07,141.7,0.8193,0.8193,6.4449,15.1454,15.1078,0.5273
1873,4501,143.06,10.55,191.32,144.37,0.8721,0.8721,5.9865,2.6361,0.0,0.5811
1873,4509,79.01,0.01,126.37,69.56,0.6001,0.3,122.7604,21.0854,0.0,0.1933
1874,4475,82.76,6.35,158.12,244.64,0.7822,0.7822,2.4398,22.7892,0.0,0.7556
1874,4483,237.69,5.11,275.45,141.8,0.7485,0.7485,6.4438,15.3871,0.0,0.4901
1874,4501,143.26,10.66,191.49,144.32,0.7832,0.7832,5.9904,2.5978,0.0,0.5219
1874,4509,76.92,0.04,128.41,77.08,0.498,0.249,44.317,20.1743,2.2032,0.1608
1875,4475,86.19,4.88,162.87,249.21,0.8252,0.4126,2.3584,23.1371,0.0,0.3937
1875,4483,238.86,4.85,276.89,142.1,0.8423,0.4212,6.4251,15.6349,0.0,0.2756
1875,4501,144.86,10.6,192.82,144.49,0.8159,0.8159,5.9751,2.2982,0.0,0.5437
1875,4509,76.65,0.02,130.15,81.45,0.3208,0.1604,32.2034,19.5598,3.0351,0.1038
1875,4423,84.03,0.0,124.26,156.64,0.6011,0.3005,5.3183,15.4444,159.9617,0.0966
1876,4475,91.14,4.23,168.38,250.54,0.8516,0.4258,2.3273,22.9374,0.0,0.4048
1876,4483,238.88,4.73,277.64,144.53,0.8193,0.4097,6.2164,15.7043,15.6807,0.2629
1876,4501,146.82,9.83,194.38,144.55,0.7671,0.7671,5.9687,1.9375,0.0,0.5113
1876,4509,76.57,0.0,130.86,84.08,0.4036,0.2018,27.6288,19.2136,3.5247,0.1307
1876,4423,83.69,0.0,123.83,155.68,0.5498,0.2749,5.3818,15.4881,0.0,0.1799
1877,4475,96.9,6.1,174.55,252.06,0.7886,0.7886,2.2936,22.7603,0.0,0.7464
1877,4483,239.39,4.64,278.11,143.55,0.7925,0.3962,6.3031,15.7976,0.0,0.2592
1877,4501,149.82,9.55,196.4,144.85,0.5391,0.5391,5.9427,1.4287,0.0,0.3593
1877,4509,76.79,0.09,130.37,84.54,0.4629,0.2314,26.9615,19.1811,3.8392,0.1498
1877,4423,83.27,0.0,123.22,154.6,0.5557,0.2778,5.4553,15.5557,0.0,0.1818
1878,4475,99.31,7.75,174.33,247.41,0.8618,0.8618,2.3623,21.93,0.0,0.8252
1878,4483,239.07,5.02,278.77,147.56,0.771,0.771,5.9745,15.8451,15.9889,0.4943
1878,4501,151.1,9.51,196.62,144.68,0.7754,0.7754,5.956,1.2714,0.0,0.5169
1878,4509,77.08,0.12,129.62,84.53,0.233,0.1165,26.9812,19.2156,0.0,0.0755
1878,4423,82.75,0.0,123.23,157.09,0.7041,0.352,5.2962,15.6762,18.0538,0.2246
1879,4475,105.17,7.84,183.0,255.21,0.7334,0.7334,2.2348,22.7755,45.2212,0.6161
1879,4483,238.86,4.61,279.09,148.78,0.6353,0.3176,5.8808,15.8678,0.0,0.2077
1879,4501,144.24,8.99,190.83,144.43,0.3794,0.3794,5.9812,2.5657,100.4165,0.1263
1879,4423,82.36,0.0,122.54,157.3,0.645,0.3225,5.286,15.7845,0.0,0.2109
1880,4475,108.74,8.23,184.54,249.65,0.6343,0.6343,2.313,21.7044,0.0,0.6035
1880,4483,238.82,4.54,279.31,149.77,0.7847,0.3923,5.8071,15.8975,0.0,0.2566
1880,4423,82.58,0.06,122.73,157.79,0.7793,0.3896,5.2544,15.7621,0.0,0.2549
1881,4475,112.63,7.46,187.52,244.57,0.6646,0.6646,2.3876,20.655,0.0,0.6404
1881,4483,239.25,4.7,279.1,147.18,0.6929,0.3464,6.0059,15.8905,164.1855,0.1111
1881,4423,82.24,0.1,122.14,158.93,0.7886,0.3943,5.1873,15.8887,0.0,0.2578
1882,4475,114.7,5.95,190.92,247.0,0.6958,0.6958,2.3461,20.9429,0.0,0.6662
1882,4483,239.27,4.95,279.14,147.45,0.7656,0.3828,5.9849,15.8984,0.0,0.2503
1882,4423,82.66,0.02,122.45,160.12,0.8218,0.4109,5.1145,15.865,0.0,0.2687
1883,4475,120.19,4.93,190.42,224.9,0.5234,0.2617,2.7342,16.9033,147.8562,0.1625
1883,4483,239.52,4.83,278.88,145.31,0.7598,0.3799,6.1572,15.8852,164.5184,0.1218
1883,4423,82.06,0.09,121.03,159.65,0.8286,0.4143,5.1477,16.0355,0.0,0.2708
1884,4475,124.6,4.35,192.49,216.64,0.3132,0.1566,2.906,15.2225,147.4563,0.0941
1884,4483,239.64,5.13,278.73,143.78,0.7202,0.7202,6.286,15.8803,164.8125,0.2309
1884,4423,83.12,0.02,121.85,159.85,0.8193,0.4097,5.1308,15.8677,0.0,0.2679
1884,4501,134.65,4.61,185.06,144.02,0.314,0.157,6.0253,4.1395,104.6638,0.0522
1885,4475,127.32,3.2,194.58,213.69,0.8423,0.4212,2.971,14.5505,0.0,0.3902
1885,4483,239.57,5.03,279.14,144.94,0.8193,0.8193,6.1889,15.9137,0.0,0.5357
1885,4423,83.82,0.0,122.18,158.63,0.7832,0.3916,5.2012,15.7264,0.0,0.2562
1886,4475,129.71,1.95,198.03,216.5,0.7822,0.3911,2.9045,14.9405,0.0,0.3656
1886,4483,239.32,4.6,279.69,146.85,0.7822,0.3911,6.0341,15.9509,15.9111,0.2507
1886,4423,83.78,0.0,121.5,156.77,0.7725,0.3862,5.3182,15.732,162.1767,0.1239
1887,4475,131.76,0.76,205.03,233.67,0.5059,0.253,2.5567,17.9959,34.4969,0.2321
1887,4483,239.92,4.21,279.73,143.18,0.8228,0.4114,6.3421,16.0029,164.9944,0.1318
1887,4423,83.2,0.08,120.35,156.18,0.7671,0.3836,5.3605,15.8769,0.0,0.2508
1888,4475,134.27,0.05,213.57,255.33,0.8286,0.4143,2.2087,21.8294,38.5356,0.3582
1888,4483,239.86,3.82,280.39,144.61,0.8027,0.4013,6.2214,16.0596,15.8591,0.2573
1888,4423,82.21,0.12,118.65,155.97,0.8145,0.4073,5.3814,16.1238,0.0,0.2662
1888,4513,144.2,9.32,170.35,53.3,0.6494,0.6494,10.0,90.0,0.0,0.0
1889,4475,139.37,0.0,215.49,246.95,0.7627,0.3814,2.3321,20.3035,141.3528,0.2378
1889,4483,240.27,3.45,280.57,142.0,0.8306,0.4153,6.4507,16.1199,165.2297,0.133
1889,4423,83.12,0.13,119.83,157.03,0.7559,0.378,5.3082,15.959,0.0,0.2471
1889,4513,143.58,9.55,174.02,60.87,0.6299,0.6299,10.0,90.0,0.0,0.0
1890,4475,142.64,0.1,221.47,256.77,0.8193,0.4097,2.1878,22.0584,41.1202,0.3489
1890,4483,239.55,3.08,281.86,147.91,0.8193,0.4097,5.9582,16.1873,16.0438,0.2624
1890,4423,83.97,0.04,121.76,160.6,0.8604,0.4302,5.0848,15.8262,19.1857,0.2734
1890,4513,143.48,9.54,177.03,66.3,0.5391,0.5391,495.476,16.0676,0.0,0.3524
1891,4475,150.47,0.0,232.01,265.29,0.8086,0.4043,2.0764,23.6352,52.4212,0.3176
1891,4483,240.23,2.94,281.74,143.69,0.8496,0.4248,6.3054,16.2226,164.9096,0.136
1891,4423,85.27,0.01,124.19,162.87,0.8159,0.4079,4.9465,15.5778,22.4645,0.2596
1891,4501,137.61,8.81,183.41,142.59,0.4668,0.4668,6.1445,4.0158,162.9335,0.1552
1892,4475,151.46,0.0,232.87,266.71,0.7642,0.3821,2.0588,23.8942,0.0,0.3487
1892,4483,240.18,2.71,282.36,144.99,0.8594,0.4297,6.1969,16.2777,15.9605,0.2752
1892,4423,83.87,0.0,122.58,161.98,0.8711,0.4355,5.0039,15.8169,0.0,0.2849
1892,4501,139.03,9.29,182.72,141.93,0.4717,0.4717,6.201,3.9535,0.0,0.3141
1893,4475,158.04,0.2,240.01,264.58,0.4082,0.2041,2.09,23.6805,0.0,0.1872
1893,4483,240.67,2.31,282.43,142.52,0.8271,0.4135,6.4116,16.3322,165.144,0.1323
1893,4423,83.3,0.0,122.09,162.64,0.8477,0.4239,4.9695,15.9441,0.0,0.2789
1893,4501,140.75,9.51,183.12,141.76,0.3149,0.3149,6.2141,3.7417,0.0,0.2097
1893,4513,136.56,10.35,188.17,99.45,0.4863,0.4863,14.4982,9.767,6.695,0.3207
1894,4475,158.44,1.88,242.2,269.98,0.7129,0.3564,2.0232,24.6293,0.0,0.323
1894,4483,239.89,2.21,282.29,144.46,0.8306,0.4153,6.2403,16.2426,15.3925,0.2664
1894,4423,83.33,0.0,122.31,163.44,0.8423,0.4212,4.9246,15.9575,0.0,0.2796
1894,4501,141.58,9.54,183.07,141.29,0.6699,0.6699,6.2549,3.6758,0.0,0.4461
1895,4475,161.33,2.16,246.27,271.04,0.2114,0.1057,2.0131,24.9079,0.0,0.0956
1895,4483,239.52,2.24,282.11,145.19,0.8369,0.4184,6.1773,16.1919,0.0,0.2734
1895,4423,82.12,0.18,120.2,161.51,0.7612,0.3806,5.0413,16.18,157.68,0.1218
1895,4501,142.16,9.58,183.12,141.08,0.7456,0.7456,6.2731,3.6188,0.0,0.4966
1896,4475,164.25,0.71,253.46,276.76,0.4141,0.2071,1.9505,26.0169,0.0,0.1849
1896,4483,239.15,2.54,281.71,145.74,0.8203,0.4102,6.1295,16.1207,0.0,0.2681
1896,4423,81.03,0.16,118.83,162.8,0.8452,0.4226,4.975,16.4618,0.0,0.2774
1896,4501,143.0,9.43,183.87,140.96,0.8252,0.8252,6.2826,3.4625,0.0,0.5496
1897,4483,237.71,1.57,281.54,149.84,0.8452,0.4226,5.8052,16.0047,16.4132,0.2705
1897,4423,80.1,0.15,117.74,165.41,0.8506,0.4253,4.8386,16.7664,21.2229,0.277
1897,4501,143.46,9.41,184.52,141.58,0.8477,0.8477,6.2269,3.3293,0.0,0.5647
1898,4483,236.16,1.58,280.48,151.73,0.7598,0.3799,5.6606,15.788,18.9636,0.2416
1898,4423,79.74,0.14,116.35,163.9,0.8496,0.4248,4.9243,16.8564,0.0,0.2814
1898,4501,143.83,9.37,185.3,142.66,0.8506,0.8506,6.1325,3.1859,0.0,0.5666
1899,4483,232.81,1.31,278.04,153.27,0.5649,0.2824,5.5373,15.2705,29.0843,0.1731
1899,4423,79.09,0.14,116.55,171.11,0.8086,0.4043,4.5588,17.2702,20.57,0.2787
1899,4501,145.04,9.45,187.35,143.73,0.8286,0.8286,6.0404,2.8399,0.0,0.5521
1900,4423,78.99,0.14,116.4,173.86,0.8359,0.4179,4.4323,17.4611,21.1386,0.2945
1900,4501,146.01,9.29,189.21,144.31,0.8789,0.8789,5.991,2.5495,0.0,0.5856
1900,4475,177.28,0.54,268.64,274.74,0.4912,0.2456,1.992,26.3084,106.0807,0.1386
1901,4423,78.97,0.14,116.19,175.44,0.8394,0.4197,4.3627,17.5844,0.0,0.3089
1901,4501,145.98,9.22,189.77,144.35,0.8638,0.8638,5.9874,2.4953,0.0,0.5756
1901,4475,178.3,1.25,271.62,273.58,0.6538,0.3269,2.0089,26.2324,0.0,0.2943
1902,4423,79.65,0.14,115.44,170.22,0.877,0.4385,4.6027,17.2679,159.6744,0.1628
1902,4501,145.99,9.38,190.3,144.63,0.8818,0.8818,5.9643,2.4423,0.0,0.5876
1902,4475,193.28,1.3,285.28,272.73,0.7241,0.362,2.0457,26.9836,104.4549,0.2063
1903,4423,79.91,0.14,115.01,167.95,0.8657,0.4329,4.715,17.1591,160.1536,0.1543
1903,4501,145.35,9.62,190.18,144.64,0.8701,0.8701,5.9639,2.5203,0.0,0.5798
1904,4423,81.01,0.14,116.3,167.93,0.7964,0.3982,4.7099,16.9422,0.0,0.2751
1904,4501,144.93,9.43,190.33,144.64,0.8584,0.8584,5.964,2.548,0.0,0.572
1904,4475,202.32,0.59,294.99,274.94,0.3149,0.1575,2.0402,27.9757,0.0,0.1417
1905,4423,80.57,0.14,115.79,167.63,0.8486,0.4243,4.7275,17.0123,0.0,0.2921
1905,4501,145.14,9.35,190.87,144.63,0.835,0.835,5.9645,2.471,0.0,0.5564
1905,4514,235.87,2.07,258.91,46.42,0.6792,0.3396,10.0,90.0,0.0,0.0
1905,4483,229.43,0.46,279.65,150.84,0.5537,0.2768,5.7028,15.052,161.9746,0.0891
1906,4423,80.53,0.14,116.32,169.55,0.8394,0.4197,4.6307,17.0723,0.0,0.2943
1906,4501,145.19,9.42,191.22,144.81,0.8604,0.8604,5.9497,2.4322,0.0,0.5733
1906,4514,234.05,0.92,261.31,53.32,0.4243,0.2122,10.0,90.0,0.0,0.0
1906,4483,231.84,0.28,289.74,165.88,0.2063,0.1032,4.8123,16.7364,21.5582,0.0675
1906,4475,212.19,0.31,306.36,281.7,0.4883,0.2442,1.9886,29.7193,68.3919,0.1654
1907,4423,79.82,0.14,116.39,172.58,0.8594,0.4297,4.4886,17.3082,21.0686,0.2997
1907,4501,145.37,9.37,191.59,144.78,0.8657,0.8657,5.9519,2.3754,0.0,0.5769
1907,4514,235.31,0.52,262.03,51.47,0.3398,0.1699,10.0,90.0,0.0,0.0
1907,4475,216.51,0.23,310.94,286.28,0.7407,0.3704,1.9499,30.6722,0.0,0.3259
1908,4423,79.86,0.14,116.49,170.67,0.8618,0.4309,4.5779,17.1811,0.0,0.3051
1908,4501,145.28,9.58,191.67,144.95,0.8594,0.8594,5.9381,2.379,0.0,0.5727
1908,4514,234.46,0.42,266.31,61.12,0.2161,0.108,10.0,90.0,0.0,0.0
1909,4423,79.81,0.14,117.45,172.51,0.8506,0.4253,4.4893,17.2109,0.0,0.3061
1909,4501,145.12,9.68,191.63,145.01,0.8779,0.8779,5.9334,2.4006,0.0,0.585
1909,4483,220.11,0.55,274.04,158.56,0.5166,0.2583,5.1559,13.8522,141.3446,0.0836
1909,4475,226.74,0.55,318.69,278.33,0.5391,0.2696,2.0661,30.3871,133.3631,0.1518
1910,4423,79.48,0.14,117.48,170.79,0.8423,0.4212,4.5707,17.1337,0.0,0.2986
1910,4501,144.89,9.72,191.58,145.12,0.8677,0.8677,5.9247,2.4313,0.0,0.5782
1910,4483,219.23,0.46,270.61,154.65,0.5381,0.2691,5.3916,13.298,159.5904,0.0873
1910,4475,233.19,2.06,323.06,274.33,0.4971,0.2485,2.1315,30.3748,0.0,0.225
1911,4423,79.11,0.14,118.66,174.47,0.8711,0.4355,4.3992,17.2914,21.1336,0.3089
1911,4501,144.84,10.01,191.51,144.88,0.8721,0.8721,5.9441,2.4394,0.0,0.5811
1911,4483,218.98,0.33,267.94,150.05,0.6406,0.3203,5.7023,12.8997,162.3073,0.1041
1911,4475,231.24,3.33,323.72,277.94,0.5962,0.2981,2.0857,30.759,0.0,0.2677
1912,4423,80.4,0.14,121.47,175.66,0.8843,0.4421,4.3372,17.0131,0.0,0.3274
1912,4501,145.05,10.11,191.79,145.07,0.877,0.877,5.9285,2.3924,0.0,0.5844
1912,4483,217.81,0.36,266.98,154.26,0.7939,0.397,5.4055,12.7989,17.7246,0.2551
1912,4475,232.35,4.79,326.35,277.87,0.8516,0.4258,2.0926,30.9185,0.0,0.3825
1913,4423,80.84,0.14,122.77,173.78,0.8882,0.4441,4.4162,16.7314,0.0,0.3244
1913,4501,144.95,10.27,191.69,144.85,0.8677,0.8677,5.9464,2.4092,0.0,0.5782
1913,4483,210.38,0.64,260.89,156.08,0.5205,0.2602,5.2592,11.5596,44.7871,0.1466
1913,4475,238.19,4.74,335.49,275.61,0.8271,0.4135,2.1454,31.3421,0.0,0.3739
