frame_idx,track_id,x1,y1,x2,y2,confidence,Q_i,D_i,phi_i,theta_i,vq_score
1581,2538,222.41,7.93,258.98,144.6,0.7612,0.7612,6.6677,8.6443,0.0,0.5046
1581,2548,72.09,12.48,117.94,137.85,0.6724,0.6724,7.2472,12.047,13.2379,0.4374
1582,2540,314.52,30.61,357.81,192.56,0.5962,0.2981,4.7191,22.2745,0.0,0.2025
1582,2538,222.46,7.93,259.05,144.64,0.7227,0.7227,6.6651,8.6528,0.0,0.4791
1582,2548,70.71,13.25,118.07,141.25,0.6187,0.6187,6.9877,12.1083,14.0334,0.4017
1583,2540,313.45,30.03,357.1,191.51,0.6802,0.3401,4.7509,22.1318,0.0,0.2297
1583,2538,222.81,7.83,259.49,144.74,0.7964,0.7964,6.6593,8.7083,0.0,0.5279
1583,2548,69.61,13.52,117.51,141.53,0.4678,0.4678,6.9701,12.2209,0.0,0.3083
1583,2562,159.3,24.1,204.29,165.29,0.3337,0.3337,5.4124,3.0631,0.0,0.2223
1583,2561,71.0,13.29,115.63,83.18,0.291,0.291,17.3508,14.8542,0.0,0.1908
1584,2540,315.22,29.83,358.4,191.09,0.498,0.249,4.7723,22.2975,0.0,0.1674
1584,2538,223.33,7.72,260.37,145.05,0.5898,0.5898,6.6399,8.807,0.0,0.3909
1584,2548,69.22,13.58,116.74,138.59,0.4321,0.4321,7.1966,12.3185,166.5894,0.1407
1584,2562,161.08,23.93,195.06,127.72,0.4688,0.4688,7.9637,2.3513,167.894,0.1561
1584,2561,70.13,13.61,115.43,82.85,0.3774,0.3774,17.4978,14.9383,170.0637,0.1215
1585,2540,316.94,29.87,360.0,192.02,0.4495,0.2248,4.7479,22.5254,0.0,0.1517
1585,2538,223.85,7.74,261.12,144.88,0.7065,0.7065,6.6533,8.8956,0.0,0.4682
1585,2548,67.01,13.73,116.96,144.48,0.5098,0.5098,6.764,12.432,14.438,0.3305
1585,2562,161.54,23.91,191.18,112.18,0.4688,0.4688,9.8133,4.5863,170.1159,0.1558
1586,2540,312.18,30.74,355.98,191.4,0.2935,0.1467,4.7494,21.987,0.0,0.0992
1586,2538,223.38,7.66,261.31,144.81,0.7217,0.7217,6.6577,8.8759,0.0,0.4783
1586,2548,64.73,13.78,114.96,145.63,0.5146,0.5146,6.6926,12.7263,0.0,0.3389
1586,2562,156.56,22.24,198.21,149.07,0.5918,0.5918,6.2951,0.8186,15.1173,0.3877
1586,2561,67.27,13.54,112.31,81.91,0.3486,0.3486,17.9438,15.3384,163.8126,0.1121
1587,2540,309.38,27.61,354.66,190.74,0.2289,0.2289,4.763,21.7196,0.0,0.1544
1587,2538,222.77,7.44,261.6,144.87,0.7642,0.7642,6.6532,8.8536,0.0,0.5064
1587,2562,154.43,22.84,197.48,157.06,0.3621,0.3621,5.8295,1.9612,16.5098,0.2364
1588,2540,307.9,27.48,354.25,191.0,0.5918,0.5918,4.7499,21.6173,0.0,0.4004
1588,2538,223.02,7.54,262.53,144.89,0.5049,0.5049,6.6534,8.9363,0.0,0.3346
1588,2548,59.03,14.43,104.32,126.58,0.3811,0.3811,8.3276,14.0418,167.7996,0.1232
1589,2540,303.76,28.11,351.01,190.58,0.6636,0.6636,4.7483,21.1636,0.0,0.4497
1589,2538,223.28,7.6,263.44,145.27,0.5938,0.5938,6.629,9.0191,0.0,0.3934
1589,2548,60.19,14.24,111.88,143.9,0.3621,0.3621,6.8281,13.2435,14.2051,0.2345
1589,2561,61.08,13.88,112.86,94.11,0.3337,0.3337,13.6972,14.81,7.3554,0.2179
1590,2540,304.68,28.55,350.69,183.83,0.5571,0.5571,4.9943,20.9625,161.1807,0.1738
1590,2538,223.12,7.7,263.65,144.75,0.6665,0.6665,6.6647,9.0214,0.0,0.4416
1590,2548,59.37,14.3,113.43,152.52,0.6514,0.6514,6.2632,13.2464,15.188,0.4209
1590,2562,153.63,20.58,186.69,121.56,0.5059,0.5059,8.6134,3.5119,168.7017,0.1683
1591,2540,305.12,28.74,350.94,180.76,0.458,0.458,5.115,20.908,161.6139,0.1426
1591,2538,223.34,7.64,264.19,144.28,0.7686,0.7686,6.6982,9.0741,0.0,0.5092
1591,2548,55.36,14.46,106.0,140.07,0.332,0.332,7.1333,13.9799,165.7233,0.1074
1591,2562,148.65,20.18,188.42,144.84,0.7031,0.7031,6.5736,1.6492,14.5409,0.4611
1592,2540,306.18,28.72,350.92,174.4,0.6968,0.6968,5.3819,20.7955,162.4684,0.2171
1592,2538,223.2,7.57,264.59,143.95,0.8369,0.8369,6.7215,9.0922,0.0,0.5544
1592,2548,59.7,14.53,107.7,134.15,0.4961,0.4961,7.6026,13.6287,165.5584,0.1607
1592,2562,147.12,19.92,187.56,149.25,0.5879,0.5879,6.2871,1.966,15.6832,0.3845
1593,2540,303.89,29.02,352.12,185.32,0.7656,0.7656,4.9397,21.0504,19.0083,0.4856
1593,2538,223.4,7.59,265.21,144.25,0.8037,0.8037,6.7018,9.1496,0.0,0.5324
1593,2548,57.79,15.11,111.43,151.73,0.6968,0.6968,6.318,13.4795,15.0608,0.4502
1593,2562,145.66,20.05,185.85,151.87,0.4688,0.4688,6.1282,2.3342,18.0582,0.3047
1594,2540,303.39,29.3,352.98,189.16,0.8052,0.8052,4.8014,21.2064,19.6651,0.5243
1594,2538,222.63,7.59,265.35,145.02,0.7271,0.7271,6.6478,9.1066,0.0,0.4817
1594,2548,56.36,15.85,113.33,164.55,0.5972,0.5972,5.6143,13.7027,16.8606,0.3839
1595,2540,301.65,28.22,352.31,190.31,0.7515,0.7515,4.756,21.1052,0.0,0.5087
1595,2538,222.18,7.67,265.36,145.02,0.8618,0.8618,6.6472,9.0758,0.0,0.5709
1595,2548,56.94,16.4,113.64,167.1,0.4873,0.4873,5.4901,13.7213,17.2999,0.3129
1595,2562,142.72,19.64,182.34,152.67,0.3933,0.3933,6.083,2.7966,0.0,0.262
1596,2540,299.64,27.44,350.85,190.02,0.7627,0.7627,4.7586,20.8873,0.0,0.5163
1596,2538,221.96,7.72,265.4,144.37,0.8628,0.8628,6.6917,9.0622,0.0,0.5716
1596,2548,60.35,17.01,109.83,148.23,0.645,0.645,6.5373,13.3847,165.4066,0.2092
1597,2540,300.8,26.88,350.99,186.85,0.7363,0.7363,4.8742,20.8493,160.6839,0.2417
1597,2538,221.46,7.73,265.45,144.68,0.8433,0.8433,6.6697,9.0311,0.0,0.5587
1597,2548,62.81,17.65,109.39,139.83,0.457,0.457,7.1283,13.2472,166.386,0.1483
1597,2561,60.46,17.9,112.49,99.46,0.4016,0.4016,12.3949,14.5449,7.8941,0.2622
1597,2562,141.48,20.19,179.5,149.93,0.6152,0.6152,6.2495,2.9237,161.4364,0.2048
1598,2540,300.8,25.93,350.41,185.0,0.7124,0.7124,4.941,20.7502,0.0,0.4651
1598,2538,221.4,7.74,265.7,144.62,0.8433,0.8433,6.6741,9.0443,0.0,0.5587
1598,2561,58.33,18.5,113.83,108.11,0.7568,0.7568,10.7302,14.1347,9.0491,0.4938
1598,2562,141.19,20.05,179.05,151.64,0.7612,0.7612,6.1459,3.0534,15.8443,0.4975
1599,2540,299.49,25.4,348.56,182.45,0.8037,0.8037,5.0308,20.4738,0.0,0.5189
1599,2538,220.42,7.74,265.26,144.96,0.8564,0.8564,6.6488,8.9455,0.0,0.5675
1599,2561,59.07,19.08,113.62,108.49,0.3811,0.3811,10.6652,14.083,0.0,0.2502
1599,2562,141.07,21.57,176.51,146.84,0.606,0.606,6.4473,3.068,164.7527,0.2017
1600,2540,299.86,24.65,347.79,178.53,0.8076,0.8076,5.1855,20.328,161.6889,0.2524
1600,2538,220.49,7.74,265.76,145.09,0.8594,0.8594,6.6406,8.9857,0.0,0.5694
1600,2561,60.3,18.59,111.08,102.11,0.395,0.395,11.8388,14.4918,171.8211,0.1275
1600,2562,141.13,21.55,176.91,149.15,0.5757,0.5757,6.2992,3.0971,15.1558,0.3768
1600,2548,62.7,17.96,108.31,136.7,0.2681,0.2681,7.3794,13.3538,166.9296,0.087
1601,2540,298.4,24.48,345.38,174.46,0.7695,0.7695,5.3479,19.9752,159.9466,0.2411
1601,2538,220.51,7.83,265.96,144.95,0.8574,0.8574,6.6505,9.0008,0.0,0.5681
1601,2561,50.74,18.08,111.38,118.34,0.2422,0.2422,9.2706,14.3597,10.971,0.1575
1601,2562,141.39,22.0,174.68,141.06,0.6206,0.6206,6.848,3.1769,165.9813,0.2065
1601,2548,61.79,17.86,109.41,141.33,0.4893,0.4893,7.0168,13.3077,13.6289,0.3172
1602,2540,295.24,24.44,341.87,170.25,0.7002,0.7002,5.5205,19.4534,157.4277,0.2201
1602,2538,220.32,7.71,266.04,144.89,0.8555,0.8555,6.6545,8.993,0.0,0.5668
1602,2561,47.78,17.53,110.19,121.22,0.3638,0.3638,8.9313,14.5398,13.6279,0.2352
1602,2562,140.87,21.75,175.5,146.74,0.6592,0.6592,6.4544,3.152,14.7569,0.4319
1602,2548,65.0,17.71,104.52,115.15,0.22,0.22,9.6699,13.9956,170.0255,0.0712
1603,2540,295.68,23.94,342.06,167.91,0.7861,0.7861,5.6318,19.4398,163.19,0.2471
1603,2538,220.15,7.98,265.99,144.69,0.8555,0.8555,6.6679,8.9772,0.0,0.5668
1603,2561,48.81,17.23,115.25,131.42,0.3999,0.3999,7.8544,13.8956,12.5111,0.2595
1603,2562,140.42,20.46,176.07,150.11,0.5381,0.5381,6.2404,3.2393,15.2388,0.3521
1604,2540,294.41,22.66,341.36,167.31,0.7471,0.7471,5.656,19.3029,0.0,0.4841
1604,2538,220.64,7.83,266.53,144.79,0.7925,0.7925,6.6625,9.0495,0.0,0.525
1604,2561,47.77,16.78,118.08,142.11,0.5029,0.5029,6.9703,13.6681,13.7093,0.3257
1604,2562,138.95,20.69,173.6,148.19,0.6953,0.6953,6.3625,3.4532,159.3676,0.2313
1605,2540,295.56,22.02,342.54,167.15,0.7988,0.7988,5.6693,19.4463,0.0,0.5173
1605,2538,220.74,8.03,266.44,144.65,0.8496,0.8496,6.6721,9.05,0.0,0.5629
1605,2561,43.79,16.48,122.46,163.33,0.4688,0.4688,5.6808,13.897,16.6812,0.3014
1605,2562,138.47,20.11,171.52,142.19,0.7578,0.7578,6.7694,3.593,165.6449,0.2521
1605,2548,63.39,16.11,103.93,112.86,0.3647,0.3647,10.0006,14.2296,169.6184,0.1178
1606,2540,295.38,21.61,342.54,167.53,0.7871,0.7871,5.6505,19.443,0.0,0.5098
1606,2538,220.85,8.15,266.52,144.96,0.8516,0.8516,6.6511,9.0638,0.0,0.5642
1606,2561,41.5,16.45,123.88,177.66,0.3667,0.3667,5.0394,14.4612,18.7146,0.2341
1606,2562,136.15,18.65,169.94,144.27,0.5156,0.5156,6.6257,3.8625,19.6546,0.3333
1606,2548,62.21,15.74,103.38,111.21,0.2437,0.2437,10.2529,14.41,169.7221,0.0787
1607,2540,295.56,21.48,342.7,168.1,0.7568,0.7568,5.624,19.4766,0.0,0.4901
1607,2538,220.74,8.26,266.32,144.9,0.7007,0.7007,6.6548,9.042,0.0,0.4642
1607,2561,41.14,16.34,122.87,183.43,0.6001,0.6001,4.8194,14.819,19.7196,0.3961
1607,2562,136.47,17.98,166.03,126.99,0.5796,0.5796,8.0571,4.7827,168.0436,0.1925
1608,2540,294.76,20.88,341.82,167.61,0.7974,0.7974,5.6435,19.3604,0.0,0.5166
1608,2538,220.59,8.21,266.36,145.43,0.8486,0.8486,6.6184,9.0356,0.0,0.5622
1608,2561,42.8,16.38,120.42,181.44,0.8076,0.8076,4.8952,14.771,0.0,0.5408
1608,2562,135.35,17.52,166.93,133.98,0.7886,0.7886,7.4147,4.3756,12.9205,0.5183
1609,2540,294.83,21.05,341.52,167.57,0.7598,0.7598,5.6448,19.345,0.0,0.4922
1609,2538,220.35,8.21,266.18,145.44,0.8384,0.8384,6.6172,9.0063,0.0,0.5555
1609,2561,43.8,16.3,118.87,182.17,0.7515,0.7515,4.8684,14.8405,0.0,0.5058
1609,2562,133.14,17.44,164.77,135.06,0.7686,0.7686,7.3271,4.6261,0.0,0.5116
1610,2540,294.1,20.85,340.71,167.68,0.7393,0.7393,5.6359,19.2504,0.0,0.4791
1610,2538,218.52,8.19,264.69,144.79,0.6636,0.6636,6.6571,8.7722,0.0,0.4398
1610,2561,44.32,16.35,118.25,186.16,0.5088,0.5088,4.7226,15.0482,19.8498,0.3421
1610,2562,130.97,17.84,162.6,135.8,0.7163,0.7163,7.2695,4.8977,0.0,0.4767
1610,2585,189.72,34.61,208.53,81.59,0.363,0.363,17.6723,9.2851,0.0,0.2404
1611,2540,293.08,20.89,339.7,168.13,0.6758,0.6758,5.6096,19.1323,0.0,0.4381
1611,2538,217.41,8.36,264.17,145.57,0.8101,0.8101,6.6018,8.66,0.0,0.537
1611,2561,42.44,16.37,114.48,185.55,0.3667,0.3667,4.7532,15.365,0.0,0.2522
1611,2562,129.15,17.55,161.16,137.04,0.7017,0.7017,7.172,5.0858,21.8934,0.45
1611,2585,190.48,34.49,209.06,80.93,0.2966,0.2966,17.9775,9.3999,172.4896,0.0975
1611,2548,53.88,15.65,99.87,118.07,0.4082,0.4082,9.3287,14.9134,14.0305,0.2635
1612,2540,292.49,20.82,338.82,167.76,0.7471,0.7471,5.6239,19.0313,0.0,0.4845
1612,2538,215.39,8.36,262.26,145.4,0.7847,0.7847,6.6082,8.3837,0.0,0.5203
1612,2561,45.49,16.64,115.03,185.3,0.6885,0.6885,4.7566,15.13,0.0,0.4734
1612,2562,128.08,17.65,160.22,137.24,0.8076,0.8076,7.1578,5.2208,0.0,0.5373
1612,2585,189.8,35.76,207.99,81.3,0.3811,0.3811,17.8041,9.3145,13.7254,0.2488
1613,2540,292.49,21.27,338.31,167.65,0.75,0.75,5.6279,18.9967,0.0,0.4864
1613,2538,212.17,8.33,260.29,146.26,0.8638,0.8638,6.5439,8.023,0.0,0.573
1613,2561,47.02,17.02,117.28,191.41,0.2998,0.2998,4.5397,15.234,21.0284,0.2081
1613,2562,127.17,17.6,159.49,137.06,0.7861,0.7861,7.1735,5.3402,0.0,0.5229
1613,2585,190.08,36.16,207.98,81.01,0.4341,0.4341,17.9386,9.3588,174.0495,0.1428
1613,2548,56.82,16.56,102.27,116.45,0.3877,0.3877,9.5241,14.6222,159.8643,0.125
1614,2540,292.21,21.83,337.69,167.82,0.8013,0.8013,5.6177,18.9435,0.0,0.5197
1614,2538,210.05,8.32,258.46,145.93,0.8638,0.8638,6.5613,7.7433,0.0,0.5732
1614,2562,126.5,17.47,159.0,136.63,0.8052,0.8052,7.2089,5.4329,0.0,0.5356
1614,2585,189.71,36.11,207.63,81.18,0.2886,0.2886,17.8589,9.3216,0.0,0.1911
1614,2548,57.49,17.15,102.4,114.07,0.4543,0.4543,9.8483,14.6586,169.9628,0.1465
1615,2540,292.17,22.14,337.07,166.97,0.6626,0.6626,5.657,18.8831,0.0,0.4298
1615,2538,208.85,8.71,257.28,145.71,0.8369,0.8369,6.5733,7.5746,0.0,0.5555
1615,2562,123.99,17.75,157.25,136.61,0.811,0.811,7.2144,5.7307,0.0,0.5393
1615,2585,189.65,36.07,207.46,81.14,0.2798,0.2798,17.8772,9.3224,0.0,0.1853
1615,2548,57.48,17.64,102.52,113.59,0.6152,0.6152,9.9165,14.6702,0.0,0.4034
1615,2561,45.94,18.08,115.69,196.93,0.6333,0.6333,4.3673,15.7263,22.1589,0.4521
1616,2540,291.65,22.44,335.88,165.55,0.6152,0.6152,5.7225,18.7448,0.0,0.3993
1616,2538,206.93,8.95,256.32,148.13,0.8076,0.8076,6.411,7.3909,16.8113,0.5247
1616,2562,120.16,18.09,154.54,136.67,0.7153,0.7153,7.2159,6.1861,0.0,0.4755
1616,2548,54.82,18.35,103.82,122.73,0.3914,0.3914,8.7554,14.4525,11.0851,0.2544
1616,2561,46.61,18.97,112.68,192.22,0.4368,0.4368,4.5205,15.5818,159.1097,0.1682
1617,2540,290.39,22.56,334.68,166.45,0.6646,0.6646,5.6726,18.6074,0.0,0.4315
1617,2538,205.54,9.03,255.2,147.74,0.8667,0.8667,6.4334,7.21,0.0,0.5755
1617,2562,118.17,18.1,153.89,136.7,0.8647,0.8647,7.2162,6.3699,0.0,0.5747
1617,2561,45.33,19.71,112.54,200.37,0.7974,0.7974,4.2689,16.1639,21.94,0.5796
1618,2540,291.05,22.14,334.63,165.12,0.7544,0.7544,5.7396,18.6184,0.0,0.4898
1618,2538,199.53,10.25,251.24,151.85,0.7793,0.7793,6.1677,6.5806,22.6167,0.4978
1618,2562,114.23,17.87,151.75,136.81,0.8413,0.8413,7.2139,6.7926,0.0,0.5589
1618,2561,44.89,20.87,112.63,205.22,0.3469,0.3469,4.1304,16.5059,22.4754,0.2579
1618,2548,51.67,19.88,102.83,127.35,0.5488,0.5488,8.2716,14.6122,12.9893,0.3553
1619,2540,290.12,21.12,333.59,162.77,0.8052,0.8052,5.8542,18.4476,162.0238,0.2546
1619,2538,200.79,11.25,251.09,150.71,0.8286,0.8286,6.2377,6.6328,0.0,0.5506
1619,2562,112.39,18.3,151.22,136.67,0.8101,0.8101,7.2278,6.9613,0.0,0.5381
1619,2561,43.96,21.98,110.74,206.66,0.5479,0.5479,4.0947,16.7632,0.0,0.4236
1619,2548,50.95,21.4,102.26,127.73,0.2546,0.2546,8.2366,14.6897,0.0,0.167
1620,2540,288.69,18.99,332.46,161.45,0.7754,0.7754,5.9171,18.2603,0.0,0.5039
1620,2538,198.2,11.37,249.02,152.76,0.835,0.835,6.1104,6.3571,22.1233,0.5345
1620,2562,111.38,18.46,151.84,137.19,0.8203,0.8203,7.1866,6.9779,0.0,0.5448
1620,2561,45.44,22.89,109.69,201.04,0.5098,0.5098,4.2532,16.3653,158.1062,0.2138
1620,2548,50.56,22.07,102.11,127.47,0.3496,0.3496,8.2642,14.731,0.0,0.2292
1621,2540,287.76,18.01,331.45,160.23,0.8086,0.8086,5.9776,18.1155,0.0,0.5257
1621,2538,197.84,11.04,248.82,153.69,0.8135,0.8135,6.0556,6.3456,0.0,0.5407
1621,2562,110.26,19.38,151.35,136.83,0.7925,0.7925,7.2172,7.0978,0.0,0.5263
1621,2561,43.37,23.72,109.52,210.18,0.7656,0.7656,4.0029,17.1089,23.3791,0.5799
1622,2540,287.18,17.36,330.52,158.41,0.8384,0.8384,6.0735,17.9904,0.0,0.5453
1622,2538,196.59,10.7,247.38,154.48,0.687,0.687,6.0079,6.1858,0.0,0.4567
1622,2562,108.26,19.75,150.06,136.6,0.8169,0.8169,7.2396,7.3324,0.0,0.5424
1622,2561,42.99,24.0,107.72,208.74,0.6724,0.6724,4.0441,17.1294,0.0,0.524
1623,2540,287.33,17.34,329.48,154.3,0.8657,0.8657,6.3079,17.8818,164.6763,0.2746
1623,2538,195.47,10.37,245.71,154.11,0.7456,0.7456,6.0268,5.981,0.0,0.4957
1623,2562,107.43,19.6,150.23,137.18,0.8545,0.8545,7.1939,7.3672,0.0,0.5673
1623,2561,43.44,23.86,109.16,212.32,0.7456,0.7456,3.9479,17.2774,0.0,0.5904
1624,2540,286.9,17.45,328.51,152.81,0.8735,0.8735,6.3945,17.7766,0.0,0.5684
1624,2538,192.84,9.97,243.31,154.32,0.8252,0.8252,6.0108,5.6428,0.0,0.5488
1624,2562,108.07,19.84,151.48,137.07,0.8296,0.8296,7.2004,7.2371,0.0,0.5509
1624,2561,40.22,23.03,105.58,213.52,0.7231,0.7231,3.9269,17.7345,0.0,0.5741
1625,2540,286.6,17.42,327.22,149.48,0.8252,0.8252,6.6006,17.649,164.9043,0.2621
1625,2538,193.84,9.51,243.45,153.63,0.8271,0.8271,6.0513,5.6965,0.0,0.55
1625,2562,106.78,19.39,150.71,136.8,0.7988,0.7988,7.2245,7.3864,0.0,0.5303
1625,2561,40.93,22.3,106.37,213.26,0.8076,0.8076,3.9314,17.6341,0.0,0.6408
1626,2540,286.5,17.42,326.02,146.04,0.8286,0.8286,6.8282,17.551,165.5694,0.2633
1626,2538,191.73,9.45,241.28,153.54,0.8486,0.8486,6.0533,5.3986,0.0,0.5645
1626,2562,105.58,18.96,149.9,136.23,0.6533,0.6533,7.2731,7.5382,0.0,0.4337
1626,2561,39.74,22.62,101.14,202.02,0.7612,0.7612,4.246,17.2502,157.7883,0.3188
1627,2540,283.39,16.7,323.4,145.5,0.8413,0.8413,6.851,17.1755,0.0,0.5484
1627,2538,190.0,9.43,239.63,154.32,0.8184,0.8184,6.006,5.1967,0.0,0.5445
1627,2562,103.58,19.17,148.24,136.77,0.8125,0.8125,7.2339,7.783,0.0,0.5392
1627,2561,37.56,22.79,100.53,208.92,0.3381,0.3381,4.0578,17.8473,23.4856,0.2531
1627,2548,41.14,22.48,96.57,135.34,0.5,0.5,7.5723,15.6009,17.9857,0.319
1628,2540,281.92,16.7,322.09,144.99,0.771,0.771,6.8797,16.9925,0.0,0.5028
1628,2538,190.39,12.01,239.15,154.14,0.7305,0.7305,6.0162,5.1833,0.0,0.486
1628,2562,100.71,19.57,145.27,136.83,0.6992,0.6992,7.2367,8.1895,0.0,0.4638
1628,2561,37.57,22.94,100.01,208.7,0.6582,0.6582,4.0645,17.8615,0.0,0.5103
1629,2540,281.56,16.51,321.48,144.02,0.7598,0.7598,6.9463,16.9283,0.0,0.4956
1629,2538,188.13,10.1,237.03,154.62,0.8442,0.8442,5.9858,4.9055,0.0,0.5618
1629,2562,98.8,19.93,143.39,137.0,0.5601,0.5601,7.2282,8.4508,0.0,0.3714
1629,2561,38.6,23.24,98.66,202.35,0.7832,0.7832,4.242,17.4796,158.1391,0.3282
1630,2540,279.14,16.09,319.59,144.28,0.5303,0.5303,6.9167,16.6449,0.0,0.3461
1630,2538,187.31,9.48,235.73,154.41,0.8359,0.8359,5.9964,4.7527,0.0,0.5563
1630,2562,94.04,19.62,137.52,136.23,0.5947,0.5947,7.306,9.2031,128.0526,0.1957
1630,2561,38.35,23.98,99.55,207.6,0.6558,0.6558,4.0937,17.772,22.5536,0.4893
1631,2540,275.88,16.49,316.73,143.02,0.6426,0.6426,6.9923,16.2415,0.0,0.4199
1631,2538,187.12,9.24,234.66,153.95,0.8237,0.8237,6.0219,4.647,0.0,0.5482
1631,2562,91.39,19.57,134.04,136.4,0.6318,0.6318,7.3015,9.6256,0.0,0.4182
1631,2561,38.93,24.42,100.24,210.33,0.3738,0.3738,4.0188,17.8804,0.0,0.2921
1631,2548,38.26,24.23,95.38,143.54,0.3647,0.3647,6.9393,15.8268,14.4008,0.2347
1632,2540,280.23,16.77,320.33,143.08,0.6426,0.6426,7.0081,16.7658,0.0,0.4193
1632,2538,186.76,9.15,233.53,153.77,0.8384,0.8384,6.0314,4.538,0.0,0.5581
1632,2562,89.44,20.15,131.96,139.26,0.6523,0.6523,7.0814,9.8694,16.7796,0.4224
1632,2561,40.43,24.75,100.29,207.46,0.2043,0.2043,4.0932,17.6037,0.0,0.1577
1632,2548,37.55,24.58,95.7,150.24,0.5156,0.5156,6.4864,15.8754,14.7542,0.3315
1633,2540,276.3,16.6,317.18,143.33,0.5146,0.5146,6.9719,16.2987,0.0,0.3362
1633,2538,187.13,9.21,233.42,154.24,0.8442,0.8442,6.0046,4.5766,0.0,0.5619
1633,2562,87.0,19.42,128.21,138.03,0.6567,0.6567,7.1873,10.3115,150.2731,0.2154
1633,2561,42.71,24.94,103.72,211.27,0.3049,0.3049,3.9836,17.5419,26.5663,0.2291
1633,2548,37.95,25.06,94.92,152.13,0.5708,0.5708,6.3692,15.9164,15.1454,0.3666
1634,2540,272.89,16.63,314.27,143.65,0.8218,0.8218,6.9333,15.8799,0.0,0.5374
1634,2538,185.68,8.87,232.84,159.98,0.8145,0.8145,5.6912,4.7733,16.8234,0.5304
1634,2562,85.49,19.95,125.86,138.1,0.5698,0.5698,7.1883,10.5777,0.0,0.3766
1634,2561,44.89,25.0,106.06,211.0,0.332,0.332,3.9842,17.2738,0.0,0.2613
1634,2548,39.03,25.21,94.25,151.62,0.4543,0.4543,6.3997,15.8846,0.0,0.2971
1635,2540,267.92,16.77,310.23,144.36,0.6758,0.6758,6.8612,15.2801,47.4212,0.3697
1635,2538,185.2,9.02,231.68,161.21,0.8184,0.8184,5.6273,4.7594,0.0,0.5447
1635,2562,84.37,20.8,123.81,138.03,0.6479,0.6479,7.1993,10.7975,0.0,0.4281
1635,2561,46.98,25.0,108.83,211.41,0.7334,0.7334,3.9668,17.0362,0.0,0.5792
1636,2540,266.02,16.8,309.05,144.66,0.834,0.834,6.8329,15.0744,0.0,0.5464
1636,2538,184.83,8.98,230.41,161.28,0.8306,0.8306,5.6229,4.6651,0.0,0.5528
1636,2562,83.24,21.28,122.24,138.42,0.6841,0.6841,7.1733,10.9797,0.0,0.4519
1636,2561,43.28,25.35,103.05,209.32,0.5649,0.5649,4.035,17.4132,0.0,0.4407
1637,2540,265.54,16.82,308.67,144.42,0.8052,0.8052,6.8479,15.0167,0.0,0.5276
1637,2538,185.21,8.97,229.65,161.0,0.8535,0.8535,5.6369,4.621,0.0,0.5681
1637,2562,83.44,21.83,122.38,137.92,0.7168,0.7168,7.2122,10.9614,0.0,0.4735
1637,2561,43.23,25.56,102.78,211.85,0.6436,0.6436,3.9692,17.6055,0.0,0.5075
1638,2540,263.9,16.11,307.13,143.98,0.7285,0.7285,6.8719,14.8035,0.0,0.4776
1638,2538,183.48,9.16,227.25,160.59,0.8574,0.8574,5.6557,4.3411,0.0,0.5708
1638,2562,81.66,22.47,120.53,137.95,0.5796,0.5796,7.2163,11.2112,0.0,0.3827
1638,2561,43.69,26.0,102.14,211.2,0.5747,0.5747,3.9863,17.5702,0.0,0.4519
1639,2540,263.37,15.26,306.96,143.83,0.8135,0.8135,6.881,14.7566,0.0,0.5334
1639,2538,181.89,9.23,225.3,160.59,0.8452,0.8452,5.654,4.132,0.0,0.5627
1639,2562,80.79,23.31,119.8,138.25,0.2351,0.2351,7.1955,11.3182,0.0,0.1552
1639,2561,51.97,26.52,113.63,215.67,0.8423,0.8423,3.8466,16.8293,41.2484,0.6094
1640,2540,262.7,14.93,306.35,142.31,0.8125,0.8125,6.9883,14.6725,164.8718,0.262
1640,2538,179.34,10.09,222.69,160.76,0.8218,0.8218,5.6431,3.8516,0.0,0.5472
1640,2561,54.77,26.98,117.98,215.39,0.7925,0.7925,3.8444,16.4303,0.0,0.6396
1641,2540,262.05,13.81,304.95,139.23,0.8423,0.8423,7.2173,14.5477,165.7921,0.2718
1641,2538,176.91,10.42,220.29,160.53,0.8169,0.8169,5.653,3.5663,0.0,0.5441
1641,2561,55.34,25.19,120.57,214.87,0.7305,0.7305,3.8533,16.2227,0.0,0.589
1642,2540,260.91,13.14,303.0,137.35,0.8037,0.8037,7.36,14.3541,162.7193,0.2595
1642,2538,175.74,11.37,218.99,160.98,0.8184,0.8184,5.6292,3.481,0.0,0.5451
1642,2561,51.59,25.24,115.61,215.2,0.5098,0.5098,3.8561,16.7079,0.0,0.4104
1643,2540,259.92,12.27,301.44,136.17,0.7886,0.7886,7.4511,14.194,0.0,0.5177
1643,2538,174.52,11.92,218.45,164.57,0.7925,0.7925,5.4516,3.7774,17.7572,0.5152
1643,2561,57.75,24.7,123.46,217.52,0.8525,0.8525,3.7826,16.1667,0.0,0.6955
1644,2540,258.97,12.13,299.66,134.41,0.8003,0.8003,7.594,14.0311,163.624,0.2588
1644,2538,173.72,12.3,217.76,166.46,0.7847,0.7847,5.3621,3.9296,0.0,0.5225
1644,2561,61.52,26.15,129.46,223.17,0.5244,0.5244,3.6408,16.1742,30.1599,0.4141
1645,2540,257.93,12.02,297.53,130.97,0.7754,0.7754,7.8949,13.8713,166.3537,0.2509
1645,2538,172.86,12.16,217.04,168.44,0.7695,0.7695,5.2711,4.1044,0.0,0.5123
