view,frame_idx,shot_id,accepted,max_redund_score,epsilon_used
view1,1461,5,0,0.9424,0.9004
view1,1462,5,0,0.9466,0.9004
view1,1463,5,0,0.9433,0.9005
view1,1464,5,0,0.9478,0.9005
view1,1465,5,0,0.9437,0.9006
view1,1466,5,0,0.9457,0.9006
view1,1467,5,0,0.9546,0.9007
view1,1468,5,0,0.9532,0.9008
view1,1469,5,0,0.9575,0.9008
view1,1470,5,0,0.9564,0.9009
view1,1471,5,0,0.9494,0.9009
view1,1472,5,0,0.9505,0.901
view1,1473,5,0,0.945,0.901
view1,1474,5,0,0.9458,0.901
view1,1475,5,0,0.9493,0.9011
view1,1476,5,0,0.9482,0.9011
view1,1477,5,0,0.9448,0.9011
view1,1478,5,0,0.943,0.9011
view1,1479,5,0,0.9511,0.9012
view1,1480,5,0,0.9436,0.9012
view1,1481,5,0,0.9463,0.9013
view1,1482,5,0,0.9431,0.9013
view1,1483,5,0,0.9452,0.9013
view1,1484,5,0,0.9437,0.9012
view1,1485,5,0,0.9502,0.9013
view1,1486,5,0,0.9486,0.9014
view1,1487,5,0,0.9434,0.9014
view1,1488,5,0,0.9366,0.9014
view1,1489,5,0,0.9386,0.9014
view1,1490,5,0,0.94,0.9014
view1,1491,5,0,0.9421,0.9015
view1,1492,5,0,0.949,0.9015
view1,1493,5,0,0.9548,0.9015
view1,1494,5,0,0.9543,0.9016
view1,1495,5,0,0.9557,0.9016
view1,1496,5,0,0.9562,0.9017
view1,1497,5,0,0.9479,0.9017
view1,1498,5,0,0.9537,0.9018
view1,1499,5,0,0.9565,0.9018
view1,1500,6,1,0.0,0.85
view1,1501,6,0,0.9845,0.85
view1,1502,6,0,0.977,0.977
view1,1503,6,1,0.9694,0.9708
view1,1504,6,0,0.9835,0.9702
view1,1505,6,0,0.973,0.9657
view1,1506,6,0,0.9693,0.9641
view1,1507,6,0,0.9784,0.9637
view1,1508,6,0,0.9698,0.963
view1,1509,6,0,0.9659,0.9617
view1,1510,6,0,0.9672,0.9606
view1,1511,6,0,0.9641,0.96
view1,1512,6,0,0.965,0.9597
view1,1513,6,0,0.9635,0.9592
view1,1514,6,0,0.965,0.9587
view1,1515,6,0,0.9702,0.9589
view1,1516,6,0,0.9594,0.9572
view1,1517,6,0,0.9593,0.9568
view1,1518,6,0,0.9664,0.9571
view1,1519,6,0,0.9635,0.9572
view1,1520,6,0,0.9611,0.9565
view1,1521,6,0,0.9572,0.9558
view1,1522,6,0,0.959,0.9555
view1,1523,6,0,0.9603,0.955
view1,1524,6,0,0.9549,0.9546
view1,1525,6,0,0.9539,0.9534
view1,1526,6,1,0.9387,0.9507
view1,1527,6,0,0.9907,0.9483
view1,1528,6,0,0.9791,0.9478
view1,1529,6,0,0.9743,0.9479
view1,1530,6,0,0.9675,0.948
view1,1531,6,0,0.9562,0.9478
view1,1532,6,0,0.956,0.9469
view1,1533,6,0,0.9613,0.947
view1,1534,6,0,0.9671,0.9464
view1,1535,6,0,0.9558,0.9447
view1,1536,6,0,0.9577,0.9433
view1,1537,6,0,0.9597,0.9426
view1,1538,6,0,0.9519,0.941
view1,1539,6,0,0.9605,0.9399
view1,1540,6,0,0.9466,0.9376
view1,1541,6,0,0.9487,0.9362
view1,1542,6,0,0.9477,0.9352
view1,1543,6,0,0.9477,0.9343
view1,1544,6,0,0.9464,0.9338
view1,1545,6,0,0.9404,0.9333
view1,1546,6,1,0.9314,0.9321
view1,1547,6,0,0.9751,0.9317
view1,1548,6,0,0.9591,0.9312
view1,1549,6,0,0.9672,0.9312
view1,1550,6,0,0.9655,0.931
view1,1551,6,0,0.9659,0.9305
view1,1552,6,0,0.9563,0.9296
view1,1553,6,0,0.9596,0.9292
view1,1554,6,0,0.9541,0.9286
view1,1555,6,0,0.9483,0.9277
view1,1556,6,0,0.9524,0.9272
view1,1557,6,0,0.9531,0.9269
view1,1558,6,0,0.9572,0.9267
view1,1559,6,0,0.9519,0.9264
view1,1560,6,0,0.9468,0.9261
view1,1561,6,0,0.9417,0.9255
view1,1562,6,0,0.9465,0.9255
view1,1563,6,0,0.9427,0.9253
view1,1564,6,0,0.9424,0.925
view1,1565,6,0,0.9373,0.9244
view1,1566,6,0,0.9448,0.9241
view1,1567,6,0,0.9392,0.924
view1,1568,6,0,0.9465,0.9238
view1,1569,6,0,0.9434,0.9236
view1,1570,6,0,0.945,0.9236
view1,1571,6,0,0.9429,0.9235
view1,1572,6,0,0.9439,0.9235
view1,1573,6,0,0.9454,0.9235
view1,1574,6,0,0.9446,0.9234
view1,1575,6,0,0.947,0.9232
view1,1576,6,0,0.9602,0.9231
view1,1577,6,0,0.9578,0.923
view1,1578,6,0,0.9585,0.923
view1,1579,6,0,0.9573,0.923
view1,1580,6,0,0.9499,0.923
view1,1581,6,0,0.9494,0.9228
view1,1582,6,0,0.9548,0.9227
view1,1583,6,0,0.9484,0.9226
view1,1584,6,0,0.9535,0.9227
view1,1585,6,0,0.9463,0.9227
view1,1586,6,0,0.95,0.9228
view1,1587,6,0,0.955,0.923
view1,1588,6,0,0.9489,0.9231
view1,1589,6,0,0.941,0.9232
view1,1590,6,0,0.9523,0.9233
view1,1591,6,0,0.9552,0.9234
view1,1592,6,0,0.9497,0.9236
view1,1593,6,0,0.9534,0.9237
view1,1594,6,0,0.943,0.9235
view1,1595,6,0,0.9296,0.9232
view1,1596,6,0,0.9415,0.923
view1,1597,6,0,0.9499,0.9231
view1,1598,6,0,0.9361,0.9229
view1,1599,6,0,0.9418,0.9227
view1,1600,6,0,0.9412,0.9225
view1,1601,6,0,0.9333,0.922
view1,1602,6,0,0.9358,0.9215
view1,1603,6,0,0.9251,0.9208
view1,1604,6,0,0.9212,0.9202
view1,1605,6,0,0.9369,0.9198
view1,1606,6,0,0.9433,0.9194
view1,1607,6,0,0.9303,0.919
view1,1608,6,0,0.9207,0.9185
view1,1609,6,0,0.929,0.9181
view1,1610,6,0,0.9252,0.9177
view1,1611,6,0,0.9461,0.9176
view1,1612,6,0,0.942,0.9175
view1,1613,6,0,0.9409,0.9175
view1,1614,6,0,0.9254,0.9171
view1,1615,6,0,0.934,0.9169
view1,1616,6,0,0.9344,0.9167
view1,1617,6,0,0.9322,0.9165
view1,1618,6,1,0.9088,0.9158
view1,1619,6,0,0.9863,0.9155
view1,1620,6,0,0.9785,0.9152
view1,1621,6,0,0.9829,0.9149
view1,1622,6,0,0.9746,0.9149
view1,1623,6,0,0.9635,0.9149
view1,1624,6,0,0.9628,0.915
view1,1625,6,0,0.9616,0.9151
view1,1626,6,0,0.9487,0.9152
view1,1627,6,0,0.9477,0.9153
view1,1628,6,0,0.9322,0.9153
view1,1629,6,0,0.9268,0.9153
view1,1630,6,0,0.931,0.9152
view1,1631,6,0,0.9367,0.9153
view1,1632,6,0,0.9324,0.9153
view1,1633,6,0,0.9369,0.9152
view1,1634,6,0,0.9282,0.9151
view1,1635,6,0,0.9403,0.9152
view1,1636,6,0,0.9221,0.9149
view1,1637,6,0,0.9283,0.9147
view1,1638,6,0,0.9437,0.9147
view1,1639,6,0,0.9428,0.9148
view1,1640,6,0,0.9397,0.9148
view1,1641,6,0,0.9422,0.9148
view1,1642,6,0,0.937,0.9148
view1,1643,6,0,0.9314,0.9148
view1,1644,6,0,0.9441,0.9149
view1,1645,6,0,0.9423,0.9149
view1,1646,6,0,0.9345,0.9149
view1,1647,6,0,0.9399,0.9147
view1,1648,6,0,0.915,0.9144
view1,1649,6,0,0.9201,0.9142
view1,1650,6,0,0.9274,0.9139
view1,1651,6,0,0.9184,0.9136
view1,1652,6,1,0.9101,0.9131
view1,1653,6,0,0.9781,0.9127
view1,1654,6,0,0.9725,0.9124
view1,1655,6,0,0.9563,0.9113
view1,1656,6,0,0.9621,0.9103
view1,1657,6,0,0.9522,0.9091
view1,1658,6,0,0.9505,0.9081
view1,1659,6,0,0.9525,0.9079
view1,1660,6,0,0.9542,0.9079
view1,1661,6,0,0.9469,0.9079
view1,1662,6,0,0.9511,0.9079
view1,1663,6,0,0.9419,0.9079
view1,1664,6,0,0.9504,0.9075
view1,1665,6,0,0.9488,0.9073
view1,1666,6,0,0.9569,0.9072
view1,1667,6,0,0.957,0.9069
view1,1668,6,0,0.9621,0.9067
view1,1669,6,0,0.9586,0.9066
view1,1670,6,0,0.9486,0.906
view1,1671,6,0,0.9527,0.9058
view1,1672,6,0,0.9469,0.9055
view1,1673,6,0,0.9459,0.9053
view1,1674,6,0,0.9492,0.9049
view1,1675,6,0,0.9381,0.9047
view1,1676,6,0,0.9435,0.9046
view1,1677,6,0,0.9473,0.9044
view1,1678,6,0,0.945,0.9044
view1,1679,6,0,0.9488,0.9044
view1,1680,6,0,0.9475,0.9042
view1,1681,6,0,0.9432,0.9041
view1,1682,6,0,0.9436,0.9037
view1,1683,6,0,0.9491,0.9036
view1,1684,6,0,0.9432,0.9031
view1,1685,6,0,0.9473,0.903
view1,1686,6,0,0.9482,0.9027
view1,1687,6,0,0.938,0.9024
view1,1688,6,0,0.9444,0.9023
view1,1689,6,0,0.9523,0.9022
view1,1690,6,0,0.9468,0.9021
view1,1691,6,0,0.9472,0.902
view1,1692,6,0,0.9424,0.9018
view1,1693,6,0,0.942,0.9016
view1,1694,6,0,0.9383,0.9016
view1,1695,6,0,0.9388,0.9015
view1,1696,6,0,0.9375,0.9014
view1,1697,6,0,0.9377,0.9012
view1,1698,6,0,0.9368,0.9011
view1,1699,6,0,0.9302,0.9009
view1,1700,6,0,0.9268,0.9008
view1,1701,6,0,0.9347,0.9008
view1,1702,6,0,0.9335,0.9008
view1,1703,6,0,0.9362,0.9006
view1,1704,6,0,0.9354,0.9006
view1,1705,6,0,0.9287,0.9005
view1,1706,6,0,0.9321,0.9005
view1,1707,6,0,0.9307,0.9005
view1,1708,6,0,0.9217,0.9004
view1,1709,6,0,0.9199,0.9003
view1,1710,6,0,0.9148,0.9002
view1,1711,6,0,0.924,0.9003
view1,1712,6,0,0.9323,0.9003
view1,1713,6,0,0.9335,0.9003
view1,1714,6,0,0.9255,0.9003
view1,1715,6,0,0.9307,0.9003
view1,1716,6,0,0.9268,0.9003
view1,1717,6,0,0.9306,0.9003
view1,1718,6,0,0.9271,0.9002
view1,1719,6,0,0.9221,0.9002
view1,1720,6,0,0.9232,0.9001
view1,1721,6,0,0.9264,0.9001
view1,1722,6,0,0.9115,0.9
view1,1723,6,0,0.9147,0.9
view1,1724,6,0,0.9176,0.8999
view1,1725,6,0,0.9185,0.8997
view1,1726,6,0,0.9155,0.8996
view1,1727,6,0,0.9184,0.8995
view1,1728,6,0,0.9287,0.8994
view1,1729,6,0,0.9256,0.8994
view1,1730,6,0,0.9249,0.8993
view1,1731,6,0,0.9195,0.8992
view1,1732,6,0,0.9324,0.8991
view1,1733,6,0,0.9289,0.899
view1,1734,6,0,0.9017,0.8988
view1,1735,6,0,0.9209,0.8986
view1,1736,6,0,0.9029,0.8983
view1,1737,6,0,0.9413,0.8982
view1,1738,6,0,0.9303,0.8981
view1,1739,6,0,0.9258,0.8981
view1,1740,6,0,0.9334,0.898
view1,1741,6,0,0.9356,0.898
view1,1742,6,0,0.9431,0.898
view1,1743,6,0,0.926,0.8979
view1,1744,6,0,0.939,0.8979
view1,1745,6,0,0.9352,0.8978
view1,1746,6,0,0.94,0.8977
view1,1747,6,0,0.9432,0.8977
view1,1748,6,0,0.9533,0.8976
view1,1749,6,0,0.9453,0.8975
view1,1750,7,1,0.0,0.85
view1,1751,7,0,0.9897,0.85
view1,1752,7,0,0.9788,0.9788
view1,1753,7,1,0.969,0.9707
view1,1754,7,0,0.984,0.9722
view1,1755,7,0,0.982,0.9711
view1,1756,7,0,0.9748,0.9709
view1,1757,7,0,0.9716,0.9655
view1,1758,7,0,0.9681,0.96
view1,1759,7,0,0.962,0.9559
view1,1760,7,0,0.9668,0.9551
view1,1761,7,0,0.9689,0.9538
view1,1762,7,0,0.9653,0.9531
view1,1763,7,0,0.9652,0.9526
view1,1764,7,0,0.97,0.9528
view1,1765,7,0,0.9626,0.9518
view1,1766,7,1,0.9451,0.9471
view1,1767,7,0,0.9757,0.9462
view1,1768,7,0,0.9702,0.9451
view1,1769,7,0,0.9738,0.9443
view1,1770,7,0,0.97,0.9439
view1,1771,7,0,0.9637,0.9436
view1,1772,7,0,0.9696,0.9436
view1,1773,7,0,0.959,0.9435
view1,1774,7,0,0.9532,0.9431
view1,1775,7,0,0.9552,0.9431
view1,1776,7,0,0.9587,0.9427
view1,1777,7,0,0.9559,0.9426
view1,1778,7,0,0.9597,0.9424
view1,1779,7,0,0.9472,0.9418
view1,1780,7,0,0.9502,0.9404
view1,1781,7,0,0.9512,0.9398
view1,1782,7,1,0.9298,0.9382
view1,1783,7,0,0.9867,0.9372
view1,1784,7,0,0.9717,0.9363
view1,1785,7,0,0.9751,0.9351
view1,1786,7,0,0.9636,0.9333
view1,1787,7,0,0.9676,0.9326
view1,1788,7,0,0.9576,0.932
view1,1789,7,0,0.9534,0.9306
view1,1790,7,0,0.9386,0.9292
view1,1791,7,0,0.9505,0.9288
view1,1792,7,0,0.9527,0.9286
view1,1793,7,0,0.9419,0.9276
view1,1794,7,0,0.9412,0.9265
view1,1795,7,0,0.9438,0.9258
view1,1796,7,0,0.9446,0.9253
view1,1797,7,0,0.9428,0.925
view1,1798,7,0,0.9314,0.9243
view1,1799,7,0,0.9363,0.9237
view1,1800,7,0,0.9333,0.9232
view1,1801,7,0,0.9361,0.923
view1,1802,7,0,0.9383,0.9226
view1,1803,7,0,0.9353,0.922
view1,1804,7,0,0.9346,0.9218
view1,1805,7,0,0.9377,0.9215
view1,1806,7,0,0.933,0.9212
view1,1807,7,0,0.9341,0.921
view1,1808,7,0,0.9355,0.9208
view1,1809,7,0,0.931,0.9202
view1,1810,7,0,0.9299,0.92
view1,1811,7,0,0.9316,0.9195
view1,1812,7,0,0.9442,0.9193
view1,1813,7,0,0.9366,0.9188
view1,1814,7,1,0.9142,0.9178
view1,1815,7,0,0.9886,0.9171
view1,1816,7,0,0.9761,0.9169
view1,1817,7,0,0.9711,0.9164
view1,1818,7,0,0.967,0.916
view1,1819,7,0,0.9686,0.916
view1,1820,7,0,0.9633,0.9157
view1,1821,7,0,0.9747,0.9154
view1,1822,7,0,0.9687,0.9151
view1,1823,7,0,0.9676,0.9146
view1,1824,7,0,0.9677,0.9143
view1,1825,7,0,0.9594,0.9142
view1,1826,7,0,0.9627,0.9141
view1,1827,7,0,0.9564,0.914
view1,1828,7,0,0.9604,0.9141
view1,1829,7,0,0.9515,0.9141
view1,1830,7,0,0.9559,0.9141
view1,1831,7,0,0.9513,0.9143
view1,1832,7,0,0.9533,0.9144
view1,1833,7,0,0.9448,0.9146
view1,1834,7,0,0.9493,0.9147
view1,1835,7,0,0.9477,0.9148
view1,1836,7,0,0.9455,0.9148
view1,1837,7,0,0.9407,0.9148
view1,1838,7,0,0.9444,0.9148
view1,1839,7,0,0.9432,0.9148
view1,1840,7,0,0.9415,0.9147
view1,1841,7,0,0.9413,0.9145
view1,1842,7,0,0.9538,0.9144
view1,1843,7,0,0.9406,0.9139
view1,1844,7,0,0.9293,0.9133
view1,1845,7,0,0.9291,0.9126
view1,1846,7,0,0.9475,0.9121
view1,1847,7,0,0.9447,0.9119
view1,1848,7,0,0.941,0.9116
view1,1849,7,0,0.95,0.9116
view1,1850,7,0,0.9521,0.9114
view1,1851,7,0,0.9536,0.9111
view1,1852,7,0,0.9467,0.9109
view1,1853,7,0,0.9488,0.9106
view1,1854,7,0,0.9475,0.9104
view1,1855,7,0,0.9467,0.9104
view1,1856,7,0,0.9496,0.9101
view1,1857,7,0,0.9561,0.9099
view1,1858,7,0,0.958,0.9096
view1,1859,7,0,0.9459,0.9092
view1,1860,7,0,0.9432,0.9089
view1,1861,7,0,0.9348,0.9082
view1,1862,7,0,0.9352,0.9075
view1,1863,7,0,0.9437,0.907
view1,1864,7,0,0.9527,0.9068
view1,1865,7,0,0.9497,0.9064
view1,1866,7,0,0.9418,0.9062
view1,1867,7,0,0.9598,0.9061
view1,1868,7,0,0.9642,0.9061
view1,1869,7,0,0.9584,0.906
view1,1870,7,0,0.9555,0.906
view1,1871,7,0,0.9509,0.9059
view1,1872,7,0,0.9634,0.906
view1,1873,7,0,0.9566,0.906
view1,1874,7,0,0.9538,0.906
view1,1875,7,0,0.9536,0.906
view1,1876,7,0,0.939,0.906
view1,1877,7,0,0.9464,0.9059
view1,1878,7,0,0.9479,0.9059
view1,1879,7,0,0.9465,0.9059
view1,1880,7,0,0.9463,0.9059
view1,1881,7,0,0.9382,0.9058
view1,1882,7,0,0.9292,0.9057
view1,1883,7,0,0.9261,0.9054
view1,1884,7,0,0.9082,0.9046
view1,1885,7,0,0.9206,0.904
view1,1886,7,0,0.9261,0.9038
view1,1887,7,0,0.9264,0.9037
view1,1888,7,0,0.9231,0.9035
view1,1889,7,0,0.9213,0.9033
view1,1890,7,0,0.9263,0.9031
view1,1891,7,0,0.9149,0.9028
view1,1892,7,0,0.906,0.9026
view1,1893,7,0,0.9172,0.9025
view1,1894,7,0,0.9233,0.9025
view1,1895,7,0,0.9058,0.9023
view1,1896,7,0,0.916,0.9023
view1,1897,7,0,0.9299,0.9022
view1,1898,7,0,0.934,0.9022
view1,1899,7,0,0.9283,0.9022
view1,1900,7,0,0.9317,0.9022
view1,1901,7,0,0.9251,0.9021
view1,1902,7,0,0.9353,0.9022
view1,1903,7,0,0.9282,0.9021
view1,1904,7,0,0.9276,0.902
view1,1905,7,0,0.9386,0.9021
view1,1906,7,0,0.9344,0.902
view1,1907,7,0,0.9271,0.9019
view1,1908,7,0,0.9407,0.9017
view1,1909,7,0,0.9314,0.9016
view1,1910,7,0,0.933,0.9015
view1,1911,7,0,0.9271,0.9014
view1,1912,7,0,0.919,0.9011
view1,1913,7,0,0.9207,0.9008
view1,1914,7,0,0.9272,0.9007
view1,1915,7,0,0.9162,0.9004
view1,1916,7,0,0.9264,0.9
view1,1917,7,0,0.94,0.8998
view1,1918,7,0,0.9272,0.8993
view1,1919,7,0,0.9334,0.899
view1,1920,7,0,0.9359,0.8988
view1,1921,7,0,0.9329,0.8986
view1,1922,7,0,0.9457,0.8986
view1,1923,7,0,0.9444,0.8985
view1,1924,7,0,0.9526,0.8984
view1,1925,7,0,0.9464,0.8984
view1,1926,7,0,0.9308,0.8983
view1,1927,7,0,0.9392,0.8983
view1,1928,7,0,0.9425,0.8983
view1,1929,7,0,0.937,0.8983
view1,1930,7,0,0.9407,0.8982
view1,1931,7,0,0.9323,0.8982
view1,1932,7,0,0.9142,0.898
view1,1933,7,0,0.923,0.898
view1,1934,7,0,0.9251,0.8981
view1,1935,7,0,0.9311,0.8981
view1,1936,7,0,0.9194,0.8981
view1,1937,7,0,0.9328,0.8981
view1,1938,7,0,0.9246,0.8981
view1,1939,7,0,0.933,0.8981
view1,1940,7,0,0.9296,0.8981
view1,1941,7,0,0.939,0.8981
view1,1942,7,0,0.9432,0.8981
view1,1943,7,0,0.9461,0.8982
view1,1944,7,0,0.9469,0.8982
view1,1945,7,0,0.9511,0.8982
view1,1946,7,0,0.9443,0.8983
view1,1947,7,0,0.9483,0.8984
view1,1948,7,0,0.953,0.8984
view1,1949,7,0,0.9496,0.8984
view1,1950,7,0,0.937,0.8984
view1,1951,7,0,0.9452,0.8985
view1,1952,7,0,0.9495,0.8986
view1,1953,7,0,0.9453,0.8986
view1,1954,7,0,0.942,0.8987
view1,1955,7,0,0.938,0.8987
view1,1956,7,0,0.9317,0.8988
view1,1957,7,0,0.9363,0.8988
view1,1958,7,0,0.9356,0.8989
view1,1959,7,0,0.9309,0.8989
view1,1960,7,0,0.9494,0.899
view1,1961,7,0,0.9465,0.8991
view1,1962,7,0,0.947,0.8992
view1,1963,7,0,0.9419,0.8993
view1,1964,7,0,0.9439,0.8994
view1,1965,7,0,0.9463,0.8995
view1,1966,7,0,0.9398,0.8995
view1,1967,7,0,0.9409,0.8996
view1,1968,7,0,0.9484,0.8997
view1,1969,7,0,0.9394,0.8998
view1,1970,7,0,0.9334,0.8998
view1,1971,7,0,0.9326,0.8998
view1,1972,7,0,0.9358,0.8998
view1,1973,7,0,0.9235,0.8998
view1,1974,7,0,0.93,0.8998
view1,1975,7,0,0.9396,0.8999
view1,1976,7,0,0.9398,0.8999
view1,1977,7,0,0.9385,0.8999
view1,1978,7,0,0.9394,0.9
view1,1979,7,0,0.943,0.9001
view1,1980,7,0,0.9219,0.9
view1,1981,7,0,0.9378,0.9
view1,1982,7,0,0.9315,0.9
view1,1983,7,0,0.9135,0.8999
view1,1984,7,0,0.9227,0.8998
view1,1985,7,0,0.9307,0.8998
view1,1986,7,0,0.9328,0.8998
view1,1987,7,0,0.9157,0.8997
view1,1988,7,0,0.904,0.8995
view1,1989,7,0,0.9322,0.8995
view1,1990,7,0,0.9439,0.8995
view1,1991,7,0,0.9456,0.8996
view1,1992,7,0,0.9422,0.8996
view1,1993,7,0,0.9449,0.8996
view1,1994,7,0,0.944,0.8997
view1,1995,7,0,0.9434,0.8997
view1,1996,7,0,0.9451,0.8997
view1,1997,7,0,0.9425,0.8997
view1,1998,7,0,0.9429,0.8998
view1,1999,7,0,0.9444,0.8998
view1,2000,8,1,0.0,0.85
view1,2001,8,0,0.9806,0.85
view1,2002,8,0,0.9739,0.9739
view1,2003,8,0,0.9745,0.9733
view1,2004,8,1,0.9713,0.9716
view1,2005,8,0,0.9812,0.9718
view1,2006,8,0,0.9834,0.9717
view1,2007,8,0,0.979,0.9715
view1,2008,8,0,0.9761,0.971
view1,2009,8,0,0.9737,0.9683
view1,2010,8,1,0.9661,0.9664
view1,2011,8,0,0.9887,0.9658
view1,2012,8,0,0.9794,0.9648
view1,2013,8,0,0.9731,0.9635
view1,2014,8,0,0.9706,0.9619
view1,2015,8,0,0.9641,0.9577
view1,2016,8,1,0.9419,0.9513
view1,2017,8,0,0.9787,0.9478
view1,2018,8,0,0.9812,0.9465
view1,2019,8,0,0.9732,0.9459
view1,2020,8,0,0.9764,0.9451
view1,2021,8,0,0.9704,0.9445
view1,2022,8,0,0.9622,0.9434
view1,2023,8,0,0.9577,0.9433
view1,2024,8,0,0.9574,0.9424
view1,2025,8,0,0.9518,0.9419
view1,2026,8,0,0.9509,0.9408
view1,2027,8,0,0.9563,0.9399
view1,2028,8,0,0.9459,0.9388
view1,2029,8,0,0.9549,0.9378
view1,2030,8,0,0.9431,0.9365
view1,2031,8,0,0.953,0.9363
view1,2032,8,0,0.9537,0.9362
view1,2033,8,0,0.9524,0.9358
view1,2034,8,0,0.9518,0.9353
view1,2035,8,0,0.9533,0.9354
view1,2036,8,0,0.9418,0.9345
view1,2037,8,0,0.9332,0.933
view1,2038,8,0,0.9353,0.9315
view1,2039,8,0,0.9446,0.9309
view1,2040,8,0,0.9422,0.93
view1,2041,8,0,0.9472,0.9293
view1,2042,8,0,0.9584,0.9289
view1,2043,8,0,0.9431,0.9286
view1,2044,8,0,0.9408,0.9283
view1,2045,8,0,0.9416,0.9276
view1,2046,8,0,0.9463,0.9274
view1,2047,8,0,0.936,0.9268
view1,2048,8,0,0.9497,0.9264
view1,2049,8,0,0.9327,0.9258
view1,2050,8,0,0.946,0.925
view1,2051,8,0,0.9434,0.9246
view1,2052,8,0,0.9297,0.9235
view1,2053,8,0,0.9319,0.9229
view1,2054,8,0,0.9335,0.9226
view1,2055,8,0,0.9283,0.9222
view1,2056,8,0,0.933,0.9218
view1,2057,8,1,0.9196,0.9209
view1,2058,8,0,0.9794,0.9202
view1,2059,8,0,0.9802,0.9196
view1,2060,8,0,0.964,0.9193
view1,2061,8,0,0.9636,0.9191
view1,2062,8,1,0.9177,0.9182
view1,2063,8,0,0.9591,0.9184
view1,2064,8,0,0.9487,0.918
view1,2065,8,0,0.9519,0.9178
view1,2066,8,0,0.95,0.9175
view1,2067,8,1,0.9093,0.9121
view1,2068,8,0,0.9587,0.912
view1,2069,8,0,0.9579,0.9121
view1,2070,8,0,0.9446,0.9113
view1,2071,8,0,0.9492,0.9105
view1,2072,8,0,0.9312,0.9091
view1,2073,8,0,0.9421,0.9083
view1,2074,8,0,0.9363,0.9078
view1,2075,8,0,0.9436,0.9072
view1,2076,8,0,0.9392,0.9071
view1,2077,8,0,0.9387,0.907
view1,2078,8,0,0.94,0.9066
view1,2079,8,0,0.9439,0.9064
view1,2080,8,0,0.9414,0.906
view1,2081,8,0,0.9456,0.9057
view1,2082,8,0,0.938,0.9056
view1,2083,8,0,0.9397,0.9053
view1,2084,8,0,0.9354,0.9046
view1,2085,8,0,0.9374,0.9045
view1,2086,8,0,0.9424,0.9043
view1,2087,8,0,0.9373,0.904
view1,2088,8,0,0.9336,0.9037
view1,2089,8,0,0.9397,0.9039
view1,2090,8,0,0.9319,0.9038
view1,2091,8,0,0.9404,0.904
view1,2092,8,0,0.9433,0.9043
view1,2093,8,0,0.9342,0.9043
view1,2094,8,0,0.9474,0.9045
view1,2095,8,0,0.939,0.9046
view1,2096,8,0,0.9345,0.9047
view1,2097,8,0,0.9319,0.9047
view1,2098,8,0,0.9334,0.9043
view1,2099,8,0,0.9317,0.9042
view1,2100,8,0,0.9342,0.904
view1,2101,8,0,0.9336,0.9035
view1,2102,8,0,0.9333,0.9032
view1,2103,8,0,0.9368,0.9028
view1,2104,8,0,0.9372,0.9026
view1,2105,8,0,0.9384,0.9024
view1,2106,8,0,0.936,0.9021
view1,2107,8,0,0.925,0.9013
view1,2108,8,0,0.9237,0.9005
view1,2109,8,0,0.9351,0.9001
view1,2110,8,0,0.9318,0.8995
view1,2111,8,0,0.9237,0.8989
view1,2112,8,0,0.937,0.8985
view1,2113,8,0,0.9378,0.8979
view1,2114,8,0,0.9294,0.897
view1,2115,8,0,0.9364,0.8966
view1,2116,8,0,0.936,0.8962
view1,2117,8,0,0.9303,0.8957
view1,2118,8,0,0.929,0.8948
view1,2119,8,0,0.9387,0.8945
view1,2120,8,0,0.9405,0.8941
view1,2121,8,0,0.9382,0.8935
view1,2122,8,0,0.936,0.8932
view1,2123,8,0,0.9377,0.8929
view1,2124,8,0,0.9309,0.8926
view1,2125,8,0,0.9297,0.8923
view1,2126,8,0,0.9346,0.8922
view1,2127,8,0,0.9335,0.8921
view1,2128,8,0,0.9347,0.8919
view1,2129,8,0,0.9337,0.8917
view1,2130,8,0,0.9305,0.8917
view1,2131,8,0,0.9305,0.8916
view1,2132,8,0,0.9386,0.8916
view1,2133,8,0,0.9362,0.8916
view1,2134,8,0,0.924,0.8915
view1,2135,8,0,0.9312,0.8914
view1,2136,8,0,0.9343,0.8912
view1,2137,8,0,0.9346,0.8912
view1,2138,8,0,0.9354,0.8911
view1,2139,8,0,0.9325,0.8911
view1,2140,8,0,0.9208,0.8909
view1,2141,8,0,0.9256,0.8906
view1,2142,8,0,0.9322,0.8904
view1,2143,8,0,0.9414,0.8904
view1,2144,8,0,0.9384,0.8901
view1,2145,8,0,0.9467,0.89
view1,2146,8,0,0.9438,0.8897
view1,2147,8,0,0.9461,0.8894
view1,2148,8,0,0.9419,0.8891
view1,2149,8,0,0.9426,0.8887
view1,2150,8,0,0.9471,0.8884
view1,2151,8,0,0.9496,0.888
view1,2152,8,0,0.9478,0.8876
view1,2153,8,0,0.9453,0.8873
view1,2154,8,0,0.942,0.887
view1,2155,8,0,0.9402,0.8867
view1,2156,8,0,0.9398,0.8866
view1,2157,8,0,0.9427,0.8863
view1,2158,8,0,0.9405,0.8861
view1,2159,8,0,0.9356,0.8858
view1,2160,8,0,0.946,0.8857
view1,2161,8,0,0.9416,0.8855
view1,2162,8,0,0.9388,0.8853
view1,2163,8,0,0.9508,0.8851
view1,2164,8,0,0.9493,0.885
view1,2165,8,0,0.9405,0.8849
view1,2166,8,0,0.9462,0.8848
